GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
1400000US19111491100,"Census Tract 4911, Lee County, Iowa",1345,103,7.7,4.4,4.1,2.2,13.7,5.6,13.5,5,19.6,7.6,16,5.9,14.8,6.3,8,4.6,1.3,2.1,1.3,2.2,43107,8328,56494,11021,26,(X),(X),(X),(X),(X),970,104,3.3,3.7,0,2.3,8.6,6.3,11.3,6.1,23.4,9.9,22.9,7.7,16.8,8.6,10,6.3,1.9,2.9,1.9,3,52426,10986,66548,14795,(X),(X),29.5,(X),(X),(X),731,99,1.9,3,0,3,5.7,4.9,6.3,4.4,21.5,9.8,26,9,22.3,10.6,11.4,7.9,2.5,3.8,2.5,4,63295,14284,N,N,(X),(X),(X),(X),(X),(X),375,114,18.9,12.1,14.7,8.3,26.9,15.2,19.2,11.3,12.3,8.8,2.9,4.8,2.1,3.1,2.9,4.9,0,5.8,0,5.8,20250,4454,27517,7190,(X),(X),(X),(X),14.4,(X)
1400000US19113000100,"Census Tract 1, Linn County, Iowa",4454,161,1.4,1.1,2.1,1.3,7.1,3,13.2,3.4,10.2,3,17.7,3.8,17.1,3,21.8,3.9,5.6,2.1,3.6,1.6,73071,6151,86273,8234,20,(X),(X),(X),(X),(X),3331,194,0.8,0.9,0.6,0.6,3.2,2.5,10,3.8,9.7,3.6,18.7,4,18.3,3.6,27.3,4.9,6.6,2.5,4.8,2.1,85884,8492,99132,10782,(X),(X),17,(X),(X),(X),2696,183,0.5,0.8,0,0.8,0.6,1,5.9,2.7,7,2.9,19.8,4.4,21.1,4.4,31.3,5.6,8.2,3.1,5.7,2.5,95761,6453,N,N,(X),(X),(X),(X),(X),(X),1123,193,4.3,3.8,7.7,4.7,19.9,8.5,23.9,8.2,14.5,7.8,10.7,5.5,12,4.7,4.3,3.2,2.7,4.2,0,2,33346,4135,44949,7762,(X),(X),(X),(X),27.9,(X)
1400000US19113000201,"Census Tract 2.01, Linn County, Iowa",2482,192,3.7,2.5,2.2,2.1,10.6,4.5,21.2,6,19.9,5.9,22.2,5.5,9.3,3.8,7.7,4.1,2.7,1.8,0.6,1,43750,7826,53780,4619,20.5,(X),(X),(X),(X),(X),1440,162,1.4,1.9,1,1.5,16.9,8.1,18.2,10,14.4,5.2,18.6,7.2,12.8,6,12.4,7.2,3.2,2.7,1,1.8,49063,9168,60864,8121,(X),(X),18.7,(X),(X),(X),786,137,1.9,3,1.8,2.6,2.3,4,8.4,6,16.4,7.8,23.8,11.5,21,9.6,16.7,9.6,5.9,4.9,1.9,3.2,71115,8544,N,N,(X),(X),(X),(X),(X),(X),1042,209,6.8,5.2,3.8,4.3,12.8,6.6,24,9.5,18.7,8.5,27.3,8.5,3.5,3.5,1.2,2,2,3,0,2.1,37547,6433,41580,5346,(X),(X),(X),(X),23,(X)
1400000US19113000203,"Census Tract 2.03, Linn County, Iowa",2424,108,2.2,1.9,0.6,0.9,5.1,3.7,2.4,1.6,10.1,4.2,14.8,4.4,16.7,4.9,30.7,5.2,5.2,2.1,12.1,3.4,94375,12114,107572,7024,16.6,(X),(X),(X),(X),(X),2079,108,1.3,1.6,0,1.1,4.7,4,2.1,1.5,8.2,4.2,13,4.6,16.5,5.3,35.1,6.3,5.6,2.5,13.5,4,103807,9507,115080,8385,(X),(X),15.3,(X),(X),(X),1789,90,0,1.2,0,1.2,2.5,2.5,1.6,1.6,5.4,3.4,10.8,4.3,17.7,5.8,39.9,6.8,6.5,2.9,15.7,4.5,116602,12949,N,N,(X),(X),(X),(X),(X),(X),345,117,7.5,8.4,4.1,6.4,7.5,8.8,4.1,6.3,21.7,14.6,30.4,18.4,18,13.7,0,6.3,2.9,4.7,3.8,6,57974,17049,59796,13698,(X),(X),(X),(X),24.3,(X)
1400000US19113000205,"Census Tract 2.05, Linn County, Iowa",1305,84,4.8,3.6,2.2,2.5,2.6,2.4,1.8,1.7,6.7,3.3,11.8,5.1,15.3,4.8,33.3,7.5,11.4,5.4,10,5.2,110179,12649,111079,9855,19.5,(X),(X),(X),(X),(X),1148,75,3.6,4.4,1.7,2.5,2.4,2.3,3.4,2.8,3.9,2.9,10.5,4.8,17.6,5.6,33.7,8,13,6.2,10.4,5.7,112381,17332,115871,11049,(X),(X),19.5,(X),(X),(X),1006,97,0,2.2,0,2.2,0.7,1.2,2.3,2.2,3.6,2.9,11.9,5.6,18.1,6.5,38.5,8,13.1,7,11.8,6.5,123333,12585,N,N,(X),(X),(X),(X),(X),(X),157,66,14,15.1,6.4,10.1,4.5,8.6,0,13.3,26.8,18.9,11.5,13.8,5.1,7.7,24.2,24.9,0,13.3,7.6,10.7,44632,61779,71090,27319,(X),(X),(X),(X),19.7,(X)
1400000US19113000206,"Census Tract 2.06, Linn County, Iowa",2451,158,1.2,1.2,3.1,3.1,2,1.4,5,3.3,4.7,2.1,23.7,4.9,19.7,4.8,25.3,3.7,8.6,3.2,6.6,2.2,84826,5804,101788,6247,16.4,(X),(X),(X),(X),(X),2005,167,0.2,0.3,2.6,3.7,1.2,1.2,1,1.1,2.9,1.2,24.6,5.4,20.9,5.4,28.9,4.8,10.5,3.9,7,2.5,94245,7719,109631,6575,(X),(X),17.2,(X),(X),(X),1861,156,0.2,0.3,2.8,4,1.3,1.3,0.8,1.2,2.1,1.1,21.9,5.8,21.7,5.8,30.2,5,11.3,4.2,7.6,2.7,97411,9981,N,N,(X),(X),(X),(X),(X),(X),446,114,5.8,6.3,5.2,6.4,5.6,6,22.9,15.5,14.6,10.7,19.7,10.6,17.7,11.1,3.8,5.3,0,4.9,4.7,4.5,44886,11498,64124,18578,(X),(X),(X),(X),10.3,(X)
1400000US19113000207,"Census Tract 2.07, Linn County, Iowa",2262,153,5.3,2.9,4.4,2.9,13.4,4.5,7.4,3.2,15.5,5.6,28.7,7.2,11.4,4.6,9.9,4.8,3.4,2.2,0.5,0.8,52418,4336,58019,5050,11.8,(X),(X),(X),(X),(X),1055,124,5.4,5,3.1,4.6,10.1,7.4,5,3.5,18.5,7.8,25.4,9.2,13.7,6.2,11.8,6.2,5.9,4.5,1,1.8,62847,14428,66994,8821,(X),(X),9.9,(X),(X),(X),739,114,0,3,0,3,5.7,4,2.6,2.9,14.3,8,32.9,12,19.6,8.3,15,8.1,8.4,6.5,1.5,2.6,73284,4704,N,N,(X),(X),(X),(X),(X),(X),1207,177,5.3,3.6,5.6,3.9,16.3,6.3,9.4,5,16.7,8.6,27.9,9.3,9.3,7.3,8.3,7.3,1.2,2,0,1.8,45256,8121,49425,6177,(X),(X),(X),(X),13.5,(X)
1400000US19113000300,"Census Tract 3, Linn County, Iowa",2550,103,8.7,4.1,4.7,2.8,14.4,4.6,8.7,4.3,13.1,3.9,24.1,5.1,10.4,3.4,11,2.7,2.5,1.5,2.3,2.2,50313,5738,65028,11728,17.6,(X),(X),(X),(X),(X),1397,124,3.6,4,0.9,1.4,10,4.3,7.3,5.7,10.8,4.5,25.1,8.1,14.7,5.1,18.7,4.9,4.7,2.7,4.2,3.9,70459,3545,89237,20428,(X),(X),16.2,(X),(X),(X),1077,124,1.3,2.1,0,2.1,4.5,4.5,4.3,5.7,8.6,4,26.5,9.2,19.1,6.4,24.2,6.5,6,3.5,5.5,5.1,80265,9824,N,N,(X),(X),(X),(X),(X),(X),1153,147,14.8,7.8,9.3,6,21.7,7.5,9.5,5.1,16.7,7.2,22.9,7.1,4.3,3.6,0.8,1.2,0,1.9,0,1.9,31076,10120,34661,4704,(X),(X),(X),(X),19.3,(X)
1400000US19113000400,"Census Tract 4, Linn County, Iowa",2266,75,1.3,1.5,1.3,1.4,10.9,4.4,10.4,3.7,19.1,5.3,22.9,6.2,22,5.3,11,3.7,1.1,1.2,0,1,54792,5761,60689,3939,14.5,(X),(X),(X),(X),(X),1626,124,0.9,1.5,0,1.4,2.7,2.1,6.5,3.5,19.4,6.3,26.4,7.7,29,7.2,13.7,4.8,1.5,1.7,0,1.4,69670,8458,69591,4625,(X),(X),14,(X),(X),(X),1413,150,0,1.6,0,1.6,3.1,2.4,4.2,3.4,14.2,5.6,28.5,8.7,32.6,8.1,15.7,5.4,1.7,1.9,0,1.6,74978,4493,N,N,(X),(X),(X),(X),(X),(X),640,121,2.3,3.9,4.7,4.9,31.7,13.7,20.3,9.4,20.5,12.4,15.5,10,2,3.1,3,4.1,0,3.5,0,3.5,32661,6119,36580,5312,(X),(X),(X),(X),15.8,(X)
1400000US19113000500,"Census Tract 5, Linn County, Iowa",2446,133,6.6,3.5,3.6,2.9,10,3.6,15.6,4.2,12.7,4.1,12.9,4.4,18.1,4.4,15.9,4.2,3.3,2.2,1.2,1.4,51306,8298,64800,6942,17.5,(X),(X),(X),(X),(X),1531,128,1.5,1.8,2.7,4,3.3,2.6,12.5,5.6,10.5,4.5,14.2,5.5,25.8,6.8,23.8,6.6,3.7,2.7,2,2.2,78273,4556,80858,10348,(X),(X),15.2,(X),(X),(X),1195,147,1.1,1.7,0,1.9,2.1,2,8.1,5.3,10.2,5,15.3,6.3,28.8,8.2,28.8,8.1,4.7,3.4,0.9,1.4,82995,6069,N,N,(X),(X),(X),(X),(X),(X),915,131,15.1,8.9,5.2,4.3,24,8.2,19.7,8.2,16.4,6.3,12.1,7.3,3.6,3.8,1.1,1.7,2.7,3.8,0,2.4,26740,4725,35948,7591,(X),(X),(X),(X),20.2,(X)
1400000US19113000600,"Census Tract 6, Linn County, Iowa",1541,76,4.4,2.7,3.6,3.7,10.3,4.6,15.3,4.9,23.7,6.9,23.3,6.2,5.2,3.7,7.7,3.4,4.9,3.6,1.6,1.7,45331,3019,57577,7405,18.2,(X),(X),(X),(X),(X),730,108,0,3,2.5,3,6.6,4.9,8.8,7.5,18.2,10.4,28.6,8.9,10,7.1,11.6,7.1,10.3,7.5,3.4,3.7,60437,7644,79853,14890,(X),(X),12.2,(X),(X),(X),518,92,0,4.2,1.9,3.1,3.3,3.6,2.1,3.1,13.5,9.5,40.3,12.2,8.3,6.4,16.4,8.8,9.3,7.3,4.8,5.2,62381,7728,N,N,(X),(X),(X),(X),(X),(X),811,128,8.4,4.8,5.7,6.5,14.9,7.4,19.9,8,27.6,9.7,18.5,8.8,0.9,1.7,4.2,3.4,0,2.7,0,2.7,35475,6851,37179,4616,(X),(X),(X),(X),22.6,(X)
1400000US19113000700,"Census Tract 7, Linn County, Iowa",1192,83,9.8,5.8,9.7,5.1,8.2,4.9,14.8,5.5,27.3,9.4,17.1,6.3,10.1,4.2,3,2.6,0,1.9,0,1.9,40633,5192,42240,4040,16.5,(X),(X),(X),(X),(X),495,84,2.6,4.2,3.2,4.8,8.7,6.5,5.3,5.3,35.6,14.2,23.4,11.6,19,9.5,2.2,3.6,0,4.4,0,4.4,48795,4616,53040,5755,(X),(X),13.3,(X),(X),(X),275,64,0,7.9,0,7.9,8,8.6,7.3,8,29.1,12.5,28,15.2,27.6,13.7,0,7.9,0,7.9,0,7.9,53750,14958,N,N,(X),(X),(X),(X),(X),(X),697,109,14.9,9.3,14.3,7.8,9.3,7.2,22.4,9,19.9,10.4,15.6,7.4,2.3,3.3,1.1,2,0,3.2,0,3.2,28008,5259,32152,4366,(X),(X),(X),(X),18.8,(X)
1400000US19113000800,"Census Tract 8, Linn County, Iowa",2110,96,3.9,3.3,4.7,2.9,8.6,4.5,21.9,6.4,14.6,4.7,26.6,6.6,7.5,3.4,9.1,5.2,1.8,2.3,1.3,1.5,46180,5638,52518,4609,19.7,(X),(X),(X),(X),(X),1134,143,6.3,5.9,7.7,6.5,0.8,1.4,8.7,5.8,14.4,6.5,37,10.7,9,5.4,13.6,9.6,0,2,2.5,2.7,53477,5143,59168,7966,(X),(X),15.3,(X),(X),(X),729,129,0,3,1.9,3.2,1.2,2.1,8,6.6,15.1,8.5,40.1,12.9,10.8,6.8,21.1,13.4,0,3,1.8,2.7,64266,5896,N,N,(X),(X),(X),(X),(X),(X),976,156,2.6,2.8,6.3,4.5,12.3,7.5,38.2,12,12.8,8.2,14.4,7.5,5.8,4.2,3.8,3.9,3.8,4.9,0,2.3,30373,3189,43895,6902,(X),(X),(X),(X),23.8,(X)
1400000US19113000901,"Census Tract 9.01, Linn County, Iowa",2362,126,3,2.6,3.1,2.4,4.1,2.5,11.4,5,15.7,4.7,24.8,6.2,14.8,5.1,14.4,4.4,4.1,2.5,4.6,3.4,65568,5533,79551,11824,19.5,(X),(X),(X),(X),(X),1523,122,0,1.5,3.2,3.1,2.8,3.8,4.5,3.7,13.4,5.9,27.4,8,19.1,7.1,16.9,6,5.6,3.6,7.2,5.3,74226,10235,93965,16326,(X),(X),13.7,(X),(X),(X),1184,148,0,1.9,0,1.9,0,1.9,5.2,4.6,11.7,6.8,26.4,8.5,22.9,8.5,21.7,7.5,7.2,4.5,5,3.2,82500,6506,N,N,(X),(X),(X),(X),(X),(X),839,159,8.5,7,7.2,6.6,7.4,4.7,24,11.9,18.8,8.6,17.5,8.8,5.4,6,9.8,6.4,1.5,2.5,0,2.6,36821,11678,47595,8297,(X),(X),(X),(X),30.2,(X)
1400000US19113000902,"Census Tract 9.02, Linn County, Iowa",2474,111,3.6,3.3,4,2.3,7.4,4.1,4.6,2.6,14,4.5,11.2,4.2,12.9,3.7,20.7,5.1,8.2,3,13.4,3.7,85640,7696,126630,17416,15.2,(X),(X),(X),(X),(X),1697,114,0,1.3,0,1.3,5.2,4,0.9,1.4,11.5,5,13,5.7,14.9,5.1,26.3,7,11,4.2,17.1,5.4,108171,8639,152872,26282,(X),(X),17.8,(X),(X),(X),1532,113,0,1.5,0,1.5,1.2,1.8,1,1.5,9,4.2,14.4,6,15.7,5.6,29.1,7.8,11.5,4.8,18.1,5.9,110833,8525,N,N,(X),(X),(X),(X),(X),(X),777,151,11.3,10.5,12.6,7.1,14.4,11.6,12.9,7.2,19.4,10.3,4.9,4.6,8.6,6.2,8.5,6.1,2.2,3.6,5.1,4.5,33920,15561,67920,29912,(X),(X),(X),(X),9.7,(X)
1400000US19113001001,"Census Tract 10.01, Linn County, Iowa",1652,95,3.5,2.8,2.1,2.3,6.1,3.6,9.9,4.3,17.6,6,17.7,6.3,21.4,5.6,15.4,4.5,2.5,2.3,3.8,3.9,62917,12785,73869,8239,14.3,(X),(X),(X),(X),(X),1162,85,0.2,0.7,1.8,2.9,3.5,3.2,6.5,4,18.9,6.8,19,7.2,22.9,6.9,19.7,5.8,3.5,3.3,4,5.1,75043,7568,81548,9669,(X),(X),16.7,(X),(X),(X),1045,89,0.2,0.7,0,2.1,3.9,3.6,5.9,4.1,15.1,6.5,20.1,7.9,25.5,7.2,21,6.4,3.9,3.7,4.4,5.7,77134,10599,N,N,(X),(X),(X),(X),(X),(X),490,116,11.4,9.2,2.9,4.3,12.2,9.5,18.2,11.5,20.6,12.7,12,11,17.8,10.6,1.6,2.5,0,4.5,3.3,5.1,36625,11026,52178,16911,(X),(X),(X),(X),8.8,(X)
1400000US19113001002,"Census Tract 10.02, Linn County, Iowa",1369,68,3.4,2.2,2.5,1.9,7.2,3.9,12.3,5.6,21,7.3,21.8,6.2,22.5,5.8,8.2,4.3,1.2,1.7,0,1.6,55122,6315,58889,4817,15.9,(X),(X),(X),(X),(X),985,101,3.1,2.4,4.6,5.4,5.9,3.7,6.3,5.8,21.7,7.7,21.6,7.3,23.8,7.3,11.4,5.9,1.6,2.4,0,2.3,58317,10254,63417,6167,(X),(X),15,(X),(X),(X),774,97,1.6,2.4,1.6,2.4,3.2,2.7,2.6,3,22.5,8.7,25.1,8.6,30.2,9,11.2,6.6,2.1,3,0,2.9,66698,6914,N,N,(X),(X),(X),(X),(X),(X),384,103,6,6.4,5.7,4.6,13.5,10,25.8,11.5,13.5,12.7,19.3,9.9,16.1,10.1,0,5.7,0,5.7,0,5.7,34524,13957,42724,7036,(X),(X),(X),(X),18,(X)
1400000US19113001003,"Census Tract 10.03, Linn County, Iowa",3382,110,13.7,4.4,6.2,2.4,16.7,5.6,14.6,5,13.6,4.2,21.6,5.8,3.6,1.9,8.2,3.5,1.4,1,0.4,0.6,32439,6367,43627,3876,13.1,(X),(X),(X),(X),(X),1549,206,12.1,7.7,4.9,5.3,7.6,5.5,13.1,7.8,11.4,5,27.9,11.1,5.9,3.6,13.1,5.4,3.2,2.4,0.8,1.3,51450,18806,56610,7413,(X),(X),10,(X),(X),(X),1006,166,1.5,2.2,0,2.2,6.6,6.4,12.7,8.7,12.3,6.3,34.5,12,7.7,5.1,18.6,7.9,4.9,3.6,1.3,2,61996,7388,N,N,(X),(X),(X),(X),(X),(X),1833,204,18.2,6.3,9.8,3.6,22,8.1,15.9,6,16.1,6.2,15.6,6.9,1.7,1.9,0.7,1.1,0,1.2,0,1.2,25010,4020,28513,3251,(X),(X),(X),(X),15.7,(X)
1400000US19113001101,"Census Tract 11.01, Linn County, Iowa",1799,120,1.2,1.5,2.5,2.1,14.6,6.9,10.8,5.1,17.1,7.3,20.7,5.9,16.1,5.8,14.5,5.2,1.7,1.3,0.9,1.3,52482,7182,62975,6418,12.9,(X),(X),(X),(X),(X),1051,152,4.9,7.5,1.1,2,2.6,3.8,6.9,6.9,15.3,7.5,26.7,8.4,18,7.3,20,7.2,2.9,2.3,1.5,2.2,63304,7592,74201,9375,(X),(X),18.6,(X),(X),(X),848,135,0,2.6,0,2.6,3.2,4.7,3.2,3.5,18,9.2,28.9,9.3,20.8,7.8,20.5,8.3,3.5,2.8,1.9,2.7,68000,14542,N,N,(X),(X),(X),(X),(X),(X),748,165,2.8,3.6,4.4,4.2,31.4,12.8,16.2,8,13.6,8.8,12.3,8.6,13.5,10.4,5.7,5.7,0,3,0,3,31232,10330,43967,7590,(X),(X),(X),(X),4.8,(X)
1400000US19113001102,"Census Tract 11.02, Linn County, Iowa",1515,107,2.4,2.3,0,1.5,7.7,6.9,11.2,4.8,21.7,7.1,24.2,7,19.5,6.3,10.2,4.8,1.5,1.8,1.7,2,56603,6150,67310,10804,12.2,(X),(X),(X),(X),(X),833,100,1.2,2.1,0,2.7,0,2.7,8.6,6,20.9,9.5,21,8.1,26.9,7.1,17.3,8.8,2.8,3.2,1.3,2,69453,19855,75786,8261,(X),(X),12.1,(X),(X),(X),665,108,0,3.3,0,3.3,0,3.3,9.2,7.1,11,8.3,22.6,9,30.5,9,21.7,11,3.5,4.1,1.7,2.5,80670,2993,N,N,(X),(X),(X),(X),(X),(X),682,125,4,4.6,0,3.2,17,15.1,14.2,8,22.7,12.5,28,14.2,10.4,9.5,1.6,2.4,0,3.2,2.1,3.6,48393,9501,56644,21082,(X),(X),(X),(X),12.3,(X)
1400000US19113001200,"Census Tract 12, Linn County, Iowa",933,105,6.4,5.3,15.6,8.3,12.1,7.1,20,8.3,13.1,5.7,21.9,9.5,7.7,5,2.6,2.7,0.5,1,0,2.4,33683,7125,39686,5789,18.9,(X),(X),(X),(X),(X),556,104,0,4,18.2,12.5,11.3,8.8,21.6,11.8,11.5,8.1,22.8,11.5,11.3,6.9,2.3,3.7,0.9,1.6,0,4,34717,13231,43607,8010,(X),(X),15.3,(X),(X),(X),322,93,0,6.7,19.3,16.1,5,7.3,21.4,16.6,9,8.9,23.9,15.4,15.8,10.4,4,6.6,1.6,2.9,0,6.7,45313,22324,N,N,(X),(X),(X),(X),(X),(X),377,94,15.9,12.8,11.9,9.1,14.6,10.7,17,10.3,16.7,10.8,18.6,12.1,5.3,6.1,0,5.8,0,5.8,0,5.8,29205,10384,33245,7295,(X),(X),(X),(X),23.6,(X)
1400000US19113001300,"Census Tract 13, Linn County, Iowa",1751,73,9.6,5.4,5.9,3.1,15.5,5.4,14.8,6.1,17.8,5,16.7,6.1,11,5.5,3.4,2.1,1.9,1.7,3.5,3.4,38337,3759,52165,8583,20.3,(X),(X),(X),(X),(X),745,128,1.3,2.3,0,3,18,11.1,10.3,7.7,17.9,8.5,20.8,9.5,17.9,10.5,6.2,4.6,3.6,3.8,4,3.8,51927,10967,67134,11530,(X),(X),24.2,(X),(X),(X),477,108,0,4.6,0,4.6,8.2,7.9,9.9,7.1,17.2,10.6,17.6,9.9,27.9,14.2,7.3,6.5,5.7,5.9,6.3,5.9,70250,16711,N,N,(X),(X),(X),(X),(X),(X),1006,141,15.7,8.6,10.2,5.4,16.9,6.1,14.9,7.3,17.7,6.7,15.9,8.7,3.7,3.7,1.3,1.6,0.6,1,3.1,4.8,27308,7550,40194,11567,(X),(X),(X),(X),15.1,(X)
1400000US19113001400,"Census Tract 14, Linn County, Iowa",1508,118,4,2.8,2.2,2,11.7,5.4,14.7,5.9,24.7,5.9,28.6,7.2,8.5,3.5,5,2.3,0.5,0.8,0,1.5,44253,4554,49666,3437,12.2,(X),(X),(X),(X),(X),904,109,4,3.6,1.1,1.6,12.3,7.9,11.5,5.3,19,6.9,31.9,9.2,11.1,4.9,8.3,3.8,0.9,1.4,0,2.5,52958,9036,55159,5133,(X),(X),10.7,(X),(X),(X),566,99,1.8,2.9,0,3.9,5.3,4.8,7.6,5.6,14.3,7.3,42.2,11.3,17.7,7.3,9.7,5.6,1.4,2.2,0,3.9,60208,6020,N,N,(X),(X),(X),(X),(X),(X),604,125,4.1,4.9,3.8,4.2,10.9,6.4,19.4,12,36.9,11.3,20.2,9.2,4.6,4.4,0,3.7,0,3.7,0,3.7,38636,5258,40483,4655,(X),(X),(X),(X),14.4,(X)
1400000US19113001500,"Census Tract 15, Linn County, Iowa",1457,72,5.9,3.7,5.4,3,7.9,3.9,11.1,5.3,13.6,5.4,18.3,5.6,9.7,3.8,13.2,5.1,5.1,3.3,9.9,3.6,54973,7545,96724,18940,19.9,(X),(X),(X),(X),(X),777,75,0,2.9,1,1.7,3,3.4,2.7,2.1,13.1,6.8,20.5,8.2,13.8,5.7,21.6,9.6,8.2,6.3,16.1,6.4,91528,16317,141892,33599,(X),(X),13.6,(X),(X),(X),672,91,0,3.3,0,3.3,0,3.3,1.5,2.2,12.5,7.7,17,8.1,15.9,6.4,25,10.4,9.5,7.4,18.6,7.4,105144,14433,N,N,(X),(X),(X),(X),(X),(X),680,100,12.6,7.6,10.3,6,13.5,7.8,22.2,11.2,13.5,8.3,14.9,6.9,5,4.1,3.5,5.3,1.6,2.2,2.8,3.1,30592,4689,44737,9305,(X),(X),(X),(X),27.1,(X)
1400000US19113001600,"Census Tract 16, Linn County, Iowa",2405,123,4.8,3.6,3.6,3.4,5.9,3.1,7,3.4,11.6,3.9,20.1,5.3,15.5,4.5,21.7,5.9,3.5,2.3,6.3,3.2,68716,8453,88793,10654,19.8,(X),(X),(X),(X),(X),1734,155,1,1.5,0.6,1,2.3,2.2,4.5,3,11.8,4.2,21.8,6.4,17.5,5.9,27.6,7.7,4.8,3.3,8,4.1,84167,12122,105942,13869,(X),(X),20.1,(X),(X),(X),1520,168,1.1,1.7,0,1.5,0.9,1.4,4.3,3.2,10.8,4.2,20.9,6.5,17.1,6,30.2,8.5,5.5,3.7,9.1,4.4,91121,11070,N,N,(X),(X),(X),(X),(X),(X),671,149,14.8,11.4,12.8,11.6,15.4,9.9,13.6,9.2,10.9,7.9,16.1,8.6,10.1,7.6,4.3,5,0,3.3,2.1,3.5,32781,9203,42874,10522,(X),(X),(X),(X),17,(X)
1400000US19113001700,"Census Tract 17, Linn County, Iowa",2497,158,5.4,3.3,4.4,2.2,11.2,4.3,14.3,6,10.1,4.7,23.1,6.2,7.8,3.9,17.6,6.6,1.1,1.3,5,2.8,53322,7114,72882,9981,21.2,(X),(X),(X),(X),(X),1687,183,3.9,4.1,4.7,3.9,7.8,4.7,13.2,7.9,9.9,5.1,18.3,7.1,10.7,5.3,23.3,9.2,1.7,2,6.6,4,66250,19531,84795,13567,(X),(X),19.7,(X),(X),(X),1283,206,0,1.7,6.2,5,2.7,3.4,8.6,6.9,8.4,5.6,23.4,9.1,12.5,6.9,28.6,11.2,1,1.7,8.7,5.4,75766,15504,N,N,(X),(X),(X),(X),(X),(X),810,175,8.6,5.2,4,3.8,20.5,9.4,22.8,11,12.7,9.8,25.3,12.8,1.4,2.1,4.7,3.9,0,2.7,0,2.7,31429,9505,40166,6694,(X),(X),(X),(X),22.7,(X)
1400000US19113001800,"Census Tract 18, Linn County, Iowa",1495,102,9.7,5.6,4.7,3.3,14.4,5.8,10.4,5.5,19.7,6.5,21.6,6,12.4,4.6,5,3.4,1.5,1.6,0.5,0.8,43151,5294,49651,4652,14.4,(X),(X),(X),(X),(X),610,102,2.3,2.8,2.3,3.9,5.6,6.5,3.6,4.3,25.6,10.5,26.4,10.7,21.1,8.3,9.7,8.1,2.1,3.2,1.3,2.1,63929,16872,67508,9262,(X),(X),17.4,(X),(X),(X),422,83,0,5.2,0,5.2,6.2,9,5.2,6.1,22.3,13.2,23.2,12.2,24.2,11.3,14,11.4,3.1,4.7,1.9,3,68250,12748,N,N,(X),(X),(X),(X),(X),(X),885,127,14.8,9.1,7.9,5.6,19,8.3,15,8.1,19.4,7.7,15.6,7.1,7.2,4.8,0,2.5,1,1.5,0,2.5,32676,5683,35612,4495,(X),(X),(X),(X),12.4,(X)
